9.5,137.6,171.4,201.8,294.6
2.75,33.4,48.6,97.0,139.4
2.75,10.4,24.8,36.0,82.2
1.6666666666666667,17.6,23.8,37.6,55.4
3.25,23.6,35.8,36.2,43.8
0,16.25,9.6,11.0,12.6
2.0,26.8,28.4,25.4,25.2
1.0,22.2,20.0,18.4,23.0
1.5,9.5,16.6,20.4,13.2
