139.66666666666666,216.66666666666666,112.33333333333333,7.5,0,0,0
0,0,85.66666666666667,202.0,130.33333333333334,11.0,0
0,0,0,0,94.5,405.3333333333333,356.6666666666667
0,0,103.66666666666667,113.66666666666667,5.5,0,0
90.0,175.33333333333334,88.0,0,0,0,0
0,34.0,165.66666666666666,238.33333333333334,139.66666666666666,1.0,0
0,0,0,0,66.5,285.6666666666667,277.3333333333333
0,36.0,134.33333333333334,82.0,7.0,0,0
