9.0,56.5,179.0,249.5,261.0,166.0
1.0,8.0,54.5,101.5,137.5,97.5
1.0,10.5,25.5,38.0,45.5,37.0
1.0,8.0,16.5,25.5,28.5,21.0
8.0,14.0,49.5,68.0,62.0,50.5
4.0,15.5,41.5,49.0,73.0,41.0
4.0,13.0,14.5,20.5,25.0,16.5
1.0,1.0,9.5,7.5,15.0,7.5
8.5,21.0,61.5,102.5,103.0,78.0
