14.0,64.0,144.0,225.0,350.0,546.0,978.0,1350.0,1613.0,1730.0,1726.0,1523.0
27.0,102.0,202.0,299.0,610.0,624.0,791.0,976.0,1106.0,1204.0,1530.0,1034.0
