55.666666666666664,122.0,48.0,5.0,0,0,0
0,0,14.333333333333334,40.666666666666664,28.0,5.0,0
0,0,0,0,14.0,32.666666666666664,29.333333333333332
0,0,28.0,36.666666666666664,3.0,0,0
23.5,53.0,20.0,0,0,0,0
0,7.0,34.666666666666664,57.333333333333336,23.666666666666668,1.0,0
0,0,0,0,8.0,18.0,20.333333333333332
0,9.5,25.666666666666668,21.333333333333332,3.0,0,0
