2.0,10.0,10.0,17.6,15.0
1.25,1.4,2.2,8.4,9.6
1.75,6.4,7.2,8.2,9.6
2.4,8.8,6.6,6.6,3.8
0,2.0,1.75,1.5,2.3333333333333335
2.25,9.8,8.0,4.6,1.6
1.0,2.8,3.25,1.8,2.75
1.0,2.2,1.8,1.8,1.6666666666666667
