99.0,273.0,432.0,713.0,1180.0,1947.0,2838.0,4212.0,5667.0,6565.0,7323.0
223.0,458.0,816.0,1493.0,1553.0,1990.0,2703.0,3470.0,3970.0,5045.0,4012.0
