6.75,31.8,34.2,32.6,34.8
2.25,8.0,10.2,14.6,17.8
1.25,1.2,1.4,6.8,10.2
1.6666666666666667,6.0,6.2,7.4,10.8
2.75,6.8,7.8,6.2,4.6
0,2.0,2.0,1.25,2.25
1.75,8.2,9.0,5.2,1.6
1.0,2.0,3.75,2.2,2.4
1.0,2.25,1.8,2.0,1.5
